id_cliente,antiguedad_cliente,estado_civil,estado_cliente,gastos_ult_12m,genero,limite_credito_tc,nivel_educativo,nivel_tarjeta,operaciones_ult_12m,personas_a_cargo
709930758,30.0,CASADO,ACTIVO,1506.0,M,11107.0,UNIVERSITARIO_INCOMPLETO,Blue,33,2
789830058,34.0,SOLTERO,ACTIVO,1384.0,M,21573.0,DESCONOCIDO,Blue,36,4
710741208,36.0,SOLTERO,ACTIVO,2094.0,M,5269.0,SECUNDARIO_COMPLETO,Blue,25,2
710299608,33.0,CASADO,PASIVO,817.0,F,2859.0,DESCONOCIDO,Blue,30,2
715341858,46.0,CASADO,ACTIVO,1377.0,M,1982.0,UNIVERSITARIO_COMPLETO,Blue,49,2
793636308,43.0,SOLTERO,ACTIVO,1193.0,M,4645.0,UNIVERSITARIO_INCOMPLETO,Blue,33,3
713779908,36.0,SOLTERO,ACTIVO,1287.0,F,2189.0,POSGRADO_COMPLETO,Blue,36,3
709703433,38.0,CASADO,ACTIVO,1770.0,M,21304.0,UNIVERSITARIO_COMPLETO,Blue,25,3
821797008,45.0,CASADO,PASIVO,815.0,M,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,21,5
708874533,36.0,CASADO,PASIVO,510.0,F,3387.0,UNIVERSITARIO_INCOMPLETO,Blue,24,2
712125258,30.0,CASADO,PASIVO,701.0,M,2442.0,SECUNDARIO_COMPLETO,Blue,19,4
721022433,36.0,SOLTERO,ACTIVO,1409.0,M,7577.0,POSGRADO_COMPLETO,Blue,35,2
710103558,31.0,SOLTERO,ACTIVO,1354.0,M,3234.0,POSGRADO_INCOMPLETO,Blue,28,3
715952883,36.0,CASADO,ACTIVO,1765.0,M,4469.0,SECUNDARIO_COMPLETO,Blue,34,0
719731458,46.0,DESCONOCIDO,ACTIVO,1192.0,M,2910.0,DESCONOCIDO,Blue,27,3
787348608,56.0,CASADO,ACTIVO,1227.0,M,3252.0,SECUNDARIO_COMPLETO,Blue,15,0
709485033,36.0,CASADO,ACTIVO,1737.0,F,2358.0,SECUNDARIO_COMPLETO,Blue,26,2
715432608,36.0,SOLTERO,ACTIVO,1348.0,M,22322.0,DESCONOCIDO,Blue,34,4
799471833,39.0,SOLTERO,ACTIVO,1435.0,M,3133.0,UNIVERSITARIO_INCOMPLETO,Blue,38,1
714187533,35.0,SOLTERO,ACTIVO,1321.0,F,3540.0,UNIVERSITARIO_INCOMPLETO,Blue,28,2
772390908,48.0,SOLTERO,PASIVO,687.0,M,3616.0,SECUNDARIO_COMPLETO,Blue,17,0
779656908,23.0,CASADO,ACTIVO,1479.0,M,6990.0,UNIVERSITARIO_COMPLETO,Blue,29,1
778867533,40.0,CASADO,PASIVO,689.0,F,1438.3,POSGRADO_INCOMPLETO,Blue,23,0
788950158,22.0,DESCONOCIDO,ACTIVO,1283.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Blue,39,2
710620383,35.0,CASADO,ACTIVO,965.0,M,24396.0,DESCONOCIDO,Blue,17,4
778661358,36.0,CASADO,ACTIVO,1541.0,F,2474.0,DESCONOCIDO,Blue,40,1
789483333,32.0,CASADO,ACTIVO,1258.0,M,5214.0,UNIVERSITARIO_INCOMPLETO,Blue,23,2
771809733,53.0,CASADO,PASIVO,960.0,F,3353.0,SECUNDARIO_COMPLETO,Blue,18,0
809855808,46.0,CASADO,ACTIVO,1339.0,F,5207.0,UNIVERSITARIO_COMPLETO,Blue,20,2
718464258,25.0,DESCONOCIDO,ACTIVO,1007.0,F,9512.0,DESCONOCIDO,Blue,22,3
708528483,23.0,DIVORCIADO,ACTIVO,1387.0,F,3187.0,UNIVERSITARIO_COMPLETO,Blue,33,4
719942883,38.0,CASADO,ACTIVO,1119.0,M,2290.0,UNIVERSITARIO_COMPLETO,Blue,18,5
717806133,29.0,DIVORCIADO,ACTIVO,1382.0,M,23603.0,UNIVERSITARIO_INCOMPLETO,Blue,31,2
807226683,43.0,SOLTERO,ACTIVO,1642.0,M,5279.0,DESCONOCIDO,Blue,41,3
719211558,36.0,SOLTERO,PASIVO,744.0,M,3401.0,UNIVERSITARIO_COMPLETO,Blue,18,2
714511758,40.0,SOLTERO,ACTIVO,1542.0,M,6363.0,UNIVERSITARIO_COMPLETO,Blue,16,4
720615708,45.0,CASADO,ACTIVO,1232.0,M,2601.0,UNIVERSITARIO_INCOMPLETO,Blue,32,0
715050408,36.0,SOLTERO,ACTIVO,1094.0,M,8029.0,SECUNDARIO_COMPLETO,Blue,32,3
721132233,31.0,CASADO,ACTIVO,1217.0,F,2410.0,UNIVERSITARIO_INCOMPLETO,Blue,30,4
712069008,23.0,CASADO,ACTIVO,1614.0,F,2260.0,UNIVERSITARIO_INCOMPLETO,Blue,33,4
718621608,44.0,CASADO,PASIVO,909.0,F,6094.0,SECUNDARIO_COMPLETO,Blue,14,2
715996983,30.0,DIVORCIADO,ACTIVO,1747.0,M,17682.0,UNIVERSITARIO_INCOMPLETO,Blue,31,4
773466258,42.0,CASADO,ACTIVO,1144.0,F,4206.0,SECUNDARIO_COMPLETO,Blue,22,4
798983508,37.0,SOLTERO,ACTIVO,1575.0,M,34516.0,UNIVERSITARIO_COMPLETO,Silver,34,1
719117433,36.0,DESCONOCIDO,ACTIVO,1463.0,M,23018.0,SECUNDARIO_COMPLETO,Blue,24,4
716451183,44.0,CASADO,ACTIVO,1706.0,F,5556.0,UNIVERSITARIO_INCOMPLETO,Blue,21,1
715085733,52.0,CASADO,ACTIVO,2434.0,M,2939.0,UNIVERSITARIO_COMPLETO,Blue,33,0
788977833,48.0,CASADO,ACTIVO,1876.0,M,5362.0,UNIVERSITARIO_INCOMPLETO,Blue,41,0
720272958,36.0,CASADO,PASIVO,1000.0,M,27126.0,SECUNDARIO_COMPLETO,Blue,25,2
708421833,36.0,SOLTERO,ACTIVO,1139.0,F,3342.0,UNIVERSITARIO_COMPLETO,Blue,30,4
709879458,46.0,CASADO,ACTIVO,1881.0,F,1900.0,POSGRADO_COMPLETO,Blue,45,3
709173108,40.0,CASADO,PASIVO,799.0,F,2532.0,UNIVERSITARIO_COMPLETO,Blue,21,4
715120608,37.0,SOLTERO,ACTIVO,1273.0,M,14546.0,UNIVERSITARIO_COMPLETO,Blue,27,3
770632758,36.0,SOLTERO,ACTIVO,1328.0,F,2521.0,POSGRADO_COMPLETO,Blue,33,4
779078733,36.0,CASADO,ACTIVO,1579.0,M,16427.0,POSGRADO_COMPLETO,Blue,36,2
771742533,36.0,DESCONOCIDO,ACTIVO,937.0,M,13068.0,UNIVERSITARIO_COMPLETO,Blue,28,2
714576183,36.0,SOLTERO,ACTIVO,1222.0,M,21637.0,UNIVERSITARIO_COMPLETO,Blue,23,4
708330858,38.0,CASADO,PASIVO,678.0,M,8249.0,UNIVERSITARIO_COMPLETO,Blue,11,3
819700533,45.0,SOLTERO,ACTIVO,949.0,M,14938.0,SECUNDARIO_COMPLETO,Silver,27,0
720250158,33.0,SOLTERO,ACTIVO,1749.0,M,23218.0,UNIVERSITARIO_INCOMPLETO,Blue,37,2
716458983,36.0,CASADO,ACTIVO,1424.0,M,3281.0,SECUNDARIO_COMPLETO,Blue,29,0
713747733,47.0,CASADO,ACTIVO,2011.0,M,3096.0,SECUNDARIO_COMPLETO,Blue,41,2
712270158,52.0,CASADO,ACTIVO,1208.0,F,2052.0,SECUNDARIO_COMPLETO,Blue,31,0
721509558,42.0,CASADO,ACTIVO,1678.0,M,24221.0,UNIVERSITARIO_COMPLETO,Blue,40,2
789562383,30.0,DESCONOCIDO,ACTIVO,1259.0,F,1438.3,SECUNDARIO_COMPLETO,Blue,24,1
711109908,36.0,CASADO,ACTIVO,1400.0,F,9684.0,UNIVERSITARIO_INCOMPLETO,Blue,31,4
715812258,34.0,CASADO,ACTIVO,1165.0,M,12518.0,SECUNDARIO_COMPLETO,Blue,33,2
754897008,39.0,SOLTERO,ACTIVO,1319.0,M,9432.0,SECUNDARIO_COMPLETO,Blue,26,3
789270033,37.0,SOLTERO,ACTIVO,1122.0,M,34516.0,UNIVERSITARIO_COMPLETO,Silver,13,3
720214833,40.0,SOLTERO,ACTIVO,1234.0,M,34516.0,SECUNDARIO_COMPLETO,Silver,23,2
712890408,36.0,CASADO,ACTIVO,1338.0,M,2221.0,UNIVERSITARIO_INCOMPLETO,Blue,30,2
721425558,37.0,SOLTERO,ACTIVO,1536.0,M,14543.0,UNIVERSITARIO_COMPLETO,Blue,37,2
720248208,37.0,DIVORCIADO,ACTIVO,1554.0,M,5731.0,POSGRADO_INCOMPLETO,Blue,26,3
779749908,33.0,CASADO,ACTIVO,1350.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Gold,32,4
720779733,36.0,CASADO,ACTIVO,1747.0,M,6041.0,UNIVERSITARIO_INCOMPLETO,Blue,49,1
717401883,22.0,CASADO,ACTIVO,1694.0,M,6985.0,UNIVERSITARIO_INCOMPLETO,Blue,44,3
710572458,24.0,CASADO,ACTIVO,2069.0,F,15439.0,SECUNDARIO_COMPLETO,Blue,43,3
708820308,36.0,DESCONOCIDO,ACTIVO,1326.0,M,13399.0,POSGRADO_INCOMPLETO,Blue,31,3
715203108,36.0,CASADO,ACTIVO,1050.0,M,5007.0,SECUNDARIO_COMPLETO,Blue,28,2
710027508,54.0,CASADO,ACTIVO,1389.0,M,1616.0,UNIVERSITARIO_COMPLETO,Blue,33,0
787464408,40.0,SOLTERO,ACTIVO,1184.0,M,19116.0,UNIVERSITARIO_INCOMPLETO,Blue,29,2
709278258,44.0,CASADO,PASIVO,996.0,M,2902.0,DESCONOCIDO,Blue,26,2
716203308,42.0,SOLTERO,ACTIVO,1220.0,M,2731.0,UNIVERSITARIO_COMPLETO,Blue,22,3
783542133,47.0,CASADO,ACTIVO,2093.0,F,2759.0,UNIVERSITARIO_COMPLETO,Blue,42,3
714426783,31.0,SOLTERO,ACTIVO,1467.0,F,14041.0,UNIVERSITARIO_COMPLETO,Blue,29,2
712701333,43.0,CASADO,ACTIVO,1219.0,M,5264.0,SECUNDARIO_COMPLETO,Blue,27,3
714871683,36.0,CASADO,PASIVO,715.0,M,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,13,1
709494483,54.0,CASADO,ACTIVO,1730.0,F,2420.0,DESCONOCIDO,Blue,36,0
773373108,43.0,CASADO,ACTIVO,1025.0,F,2826.0,SECUNDARIO_COMPLETO,Blue,28,4
778286433,56.0,CASADO,ACTIVO,2133.0,M,5876.0,UNIVERSITARIO_COMPLETO,Blue,55,0
718505958,31.0,DIVORCIADO,ACTIVO,1628.0,M,34516.0,UNIVERSITARIO_COMPLETO,Silver,38,5
711569433,38.0,DIVORCIADO,ACTIVO,1083.0,F,9648.0,UNIVERSITARIO_INCOMPLETO,Blue,22,2
709346133,35.0,CASADO,ACTIVO,1277.0,F,3025.0,UNIVERSITARIO_INCOMPLETO,Blue,23,2
715024233,36.0,CASADO,ACTIVO,1740.0,M,3312.0,SECUNDARIO_COMPLETO,Blue,32,1
788194458,26.0,CASADO,ACTIVO,1843.0,M,3265.0,SECUNDARIO_COMPLETO,Blue,35,3
716984658,39.0,CASADO,ACTIVO,1106.0,M,34516.0,UNIVERSITARIO_COMPLETO,Blue,31,1
717424458,36.0,CASADO,ACTIVO,1166.0,F,2293.0,POSGRADO_INCOMPLETO,Blue,22,2
710558058,38.0,CASADO,ACTIVO,1619.0,F,4317.0,DESCONOCIDO,Blue,36,3
770590758,29.0,SOLTERO,ACTIVO,1285.0,F,3378.0,UNIVERSITARIO_COMPLETO,Blue,16,3
718490658,36.0,SOLTERO,ACTIVO,1142.0,F,5012.0,UNIVERSITARIO_COMPLETO,Blue,28,1
711985833,30.0,SOLTERO,ACTIVO,1190.0,F,2569.0,UNIVERSITARIO_INCOMPLETO,Blue,46,4
807030858,46.0,SOLTERO,ACTIVO,1795.0,M,34516.0,SECUNDARIO_COMPLETO,Blue,47,4
708967608,45.0,SOLTERO,ACTIVO,1052.0,F,3471.0,UNIVERSITARIO_COMPLETO,Blue,24,1
779249583,38.0,CASADO,ACTIVO,1378.0,F,2578.0,UNIVERSITARIO_COMPLETO,Blue,29,1
778928283,39.0,CASADO,ACTIVO,1389.0,F,2742.0,SECUNDARIO_COMPLETO,Blue,32,3
712299858,53.0,CASADO,ACTIVO,1365.0,M,2077.0,SECUNDARIO_COMPLETO,Blue,38,1
799224108,40.0,SOLTERO,ACTIVO,1715.0,F,6265.0,UNIVERSITARIO_COMPLETO,Blue,43,4
809976033,44.0,CASADO,ACTIVO,1582.0,M,7819.0,UNIVERSITARIO_INCOMPLETO,Blue,25,2
716139933,36.0,CASADO,ACTIVO,2552.0,M,16286.0,SECUNDARIO_COMPLETO,Blue,49,0
828281733,39.0,CASADO,ACTIVO,1408.0,M,14881.0,DESCONOCIDO,Blue,23,4
713086008,47.0,CASADO,ACTIVO,1731.0,F,2609.0,SECUNDARIO_COMPLETO,Blue,34,3
713773458,45.0,SOLTERO,ACTIVO,1435.0,M,7567.0,SECUNDARIO_COMPLETO,Blue,32,2
719242533,33.0,CASADO,ACTIVO,1882.0,M,22770.0,SECUNDARIO_COMPLETO,Blue,38,5
772712658,50.0,CASADO,ACTIVO,2058.0,F,3791.0,UNIVERSITARIO_INCOMPLETO,Blue,34,0
788868858,39.0,CASADO,ACTIVO,1658.0,M,2702.0,UNIVERSITARIO_COMPLETO,Blue,32,2
811898133,35.0,DIVORCIADO,ACTIVO,1334.0,F,2555.0,SECUNDARIO_COMPLETO,Blue,32,3
788808633,26.0,CASADO,ACTIVO,1441.0,M,2355.0,UNIVERSITARIO_COMPLETO,Blue,29,3
779804208,42.0,SOLTERO,ACTIVO,1371.0,F,5332.0,UNIVERSITARIO_COMPLETO,Blue,39,2
711643458,43.0,CASADO,ACTIVO,1439.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,Blue,41,1
781391058,49.0,SOLTERO,ACTIVO,1991.0,M,1443.0,UNIVERSITARIO_INCOMPLETO,Blue,38,1
790134408,39.0,SOLTERO,ACTIVO,1278.0,M,10741.0,UNIVERSITARIO_COMPLETO,Blue,22,4
788853258,25.0,CASADO,ACTIVO,1734.0,M,7984.0,UNIVERSITARIO_INCOMPLETO,Blue,39,1
713441958,36.0,CASADO,ACTIVO,1245.0,M,19727.0,SECUNDARIO_COMPLETO,Blue,25,2
711857733,32.0,SOLTERO,ACTIVO,1330.0,M,18584.0,UNIVERSITARIO_INCOMPLETO,Blue,34,3
822969858,56.0,CASADO,ACTIVO,1787.0,F,5585.0,UNIVERSITARIO_COMPLETO,Blue,31,0
719554758,38.0,CASADO,ACTIVO,1672.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Blue,32,2
788830683,24.0,SOLTERO,ACTIVO,1558.0,M,2478.0,UNIVERSITARIO_COMPLETO,Blue,31,2
793059108,44.0,CASADO,ACTIVO,893.0,F,2339.0,UNIVERSITARIO_COMPLETO,Blue,22,2
716568708,36.0,CASADO,ACTIVO,1099.0,F,2726.0,UNIVERSITARIO_COMPLETO,Blue,27,2
717229158,36.0,CASADO,ACTIVO,1893.0,F,1628.0,UNIVERSITARIO_COMPLETO,Blue,15,4
715915458,34.0,CASADO,ACTIVO,1151.0,F,3156.0,UNIVERSITARIO_COMPLETO,Blue,31,2
819129858,41.0,SOLTERO,ACTIVO,1519.0,F,4745.0,UNIVERSITARIO_COMPLETO,Blue,31,2
719091333,36.0,CASADO,ACTIVO,1102.0,M,22720.0,UNIVERSITARIO_INCOMPLETO,Blue,27,0
708666258,36.0,CASADO,ACTIVO,1402.0,M,8129.0,DESCONOCIDO,Blue,33,4
714914583,27.0,SOLTERO,ACTIVO,1060.0,F,3751.0,UNIVERSITARIO_COMPLETO,Blue,30,4
714363858,36.0,CASADO,ACTIVO,1459.0,F,1594.0,SECUNDARIO_COMPLETO,Blue,35,4
721347408,43.0,SOLTERO,ACTIVO,1456.0,F,2569.0,SECUNDARIO_COMPLETO,Blue,39,1
712595433,49.0,DESCONOCIDO,ACTIVO,1805.0,M,9788.0,UNIVERSITARIO_INCOMPLETO,Blue,37,2
809608533,44.0,SOLTERO,ACTIVO,1439.0,F,18206.0,POSGRADO_INCOMPLETO,Blue,48,4
772047183,34.0,CASADO,ACTIVO,1353.0,M,3104.0,SECUNDARIO_COMPLETO,Blue,24,4
714217908,41.0,CASADO,ACTIVO,1173.0,M,2406.0,UNIVERSITARIO_COMPLETO,Blue,32,3
714819183,36.0,CASADO,ACTIVO,1746.0,M,24571.0,UNIVERSITARIO_INCOMPLETO,Blue,28,1
716455683,36.0,SOLTERO,ACTIVO,1279.0,F,15534.0,SECUNDARIO_COMPLETO,Gold,28,3
710865633,33.0,CASADO,ACTIVO,1307.0,F,12301.0,UNIVERSITARIO_COMPLETO,Silver,29,2
714982383,36.0,CASADO,ACTIVO,1421.0,M,7231.0,SECUNDARIO_COMPLETO,Blue,23,2
752952108,26.0,CASADO,ACTIVO,1473.0,M,2846.0,UNIVERSITARIO_COMPLETO,Blue,37,4
813814008,48.0,CASADO,ACTIVO,1272.0,F,2324.0,SECUNDARIO_COMPLETO,Blue,37,1
708288108,30.0,DESCONOCIDO,PASIVO,647.0,M,5639.0,POSGRADO_INCOMPLETO,Blue,15,4
794545983,40.0,CASADO,ACTIVO,1409.0,M,12208.0,UNIVERSITARIO_COMPLETO,Blue,34,2
715585158,46.0,CASADO,ACTIVO,1275.0,M,10021.0,UNIVERSITARIO_COMPLETO,Blue,25,1
810449883,56.0,CASADO,ACTIVO,1270.0,M,2215.0,DESCONOCIDO,Blue,27,0
789863208,44.0,CASADO,ACTIVO,1702.0,F,2027.0,UNIVERSITARIO_COMPLETO,Blue,37,2
715022133,47.0,CASADO,ACTIVO,1256.0,M,6363.0,UNIVERSITARIO_COMPLETO,Blue,26,2
804359133,49.0,CASADO,ACTIVO,1743.0,M,3805.0,SECUNDARIO_COMPLETO,Blue,27,0
712506708,25.0,SOLTERO,ACTIVO,3178.0,F,3920.0,UNIVERSITARIO_INCOMPLETO,Blue,53,3
717354558,40.0,CASADO,PASIVO,683.0,M,3106.0,UNIVERSITARIO_INCOMPLETO,Blue,17,2
712372158,33.0,CASADO,ACTIVO,1859.0,M,34516.0,DESCONOCIDO,Blue,47,4
818942433,49.0,DIVORCIADO,ACTIVO,1562.0,F,9376.0,DESCONOCIDO,Blue,33,4
715699983,36.0,CASADO,ACTIVO,1626.0,M,9226.0,SECUNDARIO_COMPLETO,Blue,29,3
712459233,46.0,CASADO,ACTIVO,1960.0,F,1944.0,POSGRADO_INCOMPLETO,Blue,57,1
716545383,36.0,SOLTERO,ACTIVO,1154.0,M,9599.0,UNIVERSITARIO_INCOMPLETO,Blue,38,3
721144383,28.0,CASADO,ACTIVO,1629.0,M,28202.0,UNIVERSITARIO_COMPLETO,Silver,38,4
821837958,39.0,DESCONOCIDO,ACTIVO,1226.0,M,24850.0,UNIVERSITARIO_INCOMPLETO,Blue,25,3
713308683,37.0,SOLTERO,ACTIVO,1139.0,M,2733.0,UNIVERSITARIO_INCOMPLETO,Blue,39,1
788780958,27.0,DESCONOCIDO,ACTIVO,1073.0,M,12781.0,UNIVERSITARIO_INCOMPLETO,Blue,21,1
798473808,42.0,CASADO,ACTIVO,1159.0,M,7477.0,UNIVERSITARIO_INCOMPLETO,Blue,32,3
708813033,36.0,SOLTERO,ACTIVO,1409.0,M,6509.0,UNIVERSITARIO_COMPLETO,Blue,37,1
715192308,36.0,CASADO,ACTIVO,1205.0,M,29963.0,SECUNDARIO_COMPLETO,Blue,28,2
714639783,34.0,CASADO,PASIVO,1000.0,M,13450.0,UNIVERSITARIO_INCOMPLETO,Blue,18,3
709311633,36.0,DESCONOCIDO,ACTIVO,1209.0,M,27000.0,UNIVERSITARIO_COMPLETO,Silver,39,2
717292758,47.0,SOLTERO,ACTIVO,1161.0,F,6347.0,UNIVERSITARIO_COMPLETO,Blue,44,2
709470858,31.0,CASADO,ACTIVO,1366.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Silver,25,4
779241783,49.0,CASADO,ACTIVO,1512.0,M,3106.0,UNIVERSITARIO_INCOMPLETO,Blue,38,1
715205358,31.0,CASADO,ACTIVO,1750.0,M,2536.0,UNIVERSITARIO_COMPLETO,Blue,35,1
778871508,35.0,SOLTERO,ACTIVO,1170.0,M,13048.0,POSGRADO_INCOMPLETO,Blue,24,3
779462433,37.0,CASADO,ACTIVO,2218.0,F,2453.0,DESCONOCIDO,Blue,50,2
710147958,36.0,CASADO,ACTIVO,1198.0,M,16138.0,SECUNDARIO_COMPLETO,Silver,33,3
709864833,38.0,CASADO,ACTIVO,1329.0,M,8077.0,POSGRADO_INCOMPLETO,Blue,26,2
717276708,36.0,SOLTERO,ACTIVO,1470.0,M,3127.0,DESCONOCIDO,Blue,30,2
710004933,36.0,CASADO,ACTIVO,1435.0,M,8645.0,UNIVERSITARIO_INCOMPLETO,Blue,25,5
753606108,49.0,SOLTERO,ACTIVO,1093.0,M,1438.3,DESCONOCIDO,Blue,22,3
778868958,23.0,CASADO,PASIVO,857.0,F,1929.0,UNIVERSITARIO_COMPLETO,Blue,36,2
710940183,38.0,CASADO,PASIVO,715.0,F,2185.0,UNIVERSITARIO_COMPLETO,Blue,20,3
718927533,32.0,SOLTERO,ACTIVO,1512.0,M,24487.0,UNIVERSITARIO_COMPLETO,Blue,42,3
719337408,36.0,CASADO,ACTIVO,2399.0,M,2567.0,SECUNDARIO_COMPLETO,Blue,43,0
772308408,33.0,SOLTERO,ACTIVO,906.0,M,4131.0,UNIVERSITARIO_COMPLETO,Blue,22,3
709547658,36.0,SOLTERO,PASIVO,783.0,M,13961.0,UNIVERSITARIO_INCOMPLETO,Blue,20,2
712981383,37.0,CASADO,ACTIVO,1052.0,F,10790.0,UNIVERSITARIO_INCOMPLETO,Silver,16,4
790099758,33.0,CASADO,ACTIVO,975.0,M,6884.0,SECUNDARIO_COMPLETO,Blue,11,3
778770783,30.0,CASADO,ACTIVO,990.0,M,29801.0,SECUNDARIO_COMPLETO,Blue,21,4
713134458,43.0,CASADO,ACTIVO,1097.0,M,13219.0,SECUNDARIO_COMPLETO,Blue,24,3
713639958,36.0,DIVORCIADO,ACTIVO,1327.0,F,9478.0,UNIVERSITARIO_COMPLETO,Blue,41,4
771180033,34.0,DIVORCIADO,ACTIVO,1814.0,F,3502.0,DESCONOCIDO,Blue,31,4
717916758,56.0,CASADO,ACTIVO,1365.0,F,10509.0,DESCONOCIDO,Blue,34,0
711089733,36.0,DIVORCIADO,ACTIVO,1058.0,F,1491.0,UNIVERSITARIO_INCOMPLETO,Blue,34,2
712159083,46.0,CASADO,PASIVO,901.0,F,2536.0,DESCONOCIDO,Blue,35,4
716988633,46.0,DIVORCIADO,ACTIVO,1476.0,M,9734.0,SECUNDARIO_COMPLETO,Blue,38,0
779031033,22.0,CASADO,ACTIVO,1230.0,F,2305.0,UNIVERSITARIO_COMPLETO,Blue,36,2
716302383,36.0,CASADO,ACTIVO,1581.0,F,14241.0,UNIVERSITARIO_INCOMPLETO,Blue,44,4
718281408,25.0,CASADO,ACTIVO,1534.0,F,4789.0,DESCONOCIDO,Blue,29,2
721333233,34.0,DIVORCIADO,ACTIVO,1612.0,M,23138.0,POSGRADO_COMPLETO,Blue,39,4
794496033,38.0,SOLTERO,ACTIVO,1302.0,M,23008.0,DESCONOCIDO,Blue,36,2
710519433,36.0,DIVORCIADO,ACTIVO,1439.0,M,3131.0,DESCONOCIDO,Blue,40,1
814995933,53.0,CASADO,ACTIVO,1724.0,F,5798.0,UNIVERSITARIO_COMPLETO,Blue,45,3
711791583,40.0,SOLTERO,PASIVO,884.0,F,2317.0,UNIVERSITARIO_COMPLETO,Blue,19,1
721469433,36.0,SOLTERO,ACTIVO,1784.0,M,6880.0,UNIVERSITARIO_COMPLETO,Blue,35,3
788386908,41.0,DESCONOCIDO,ACTIVO,1156.0,M,34516.0,UNIVERSITARIO_COMPLETO,Platinum,29,3
717198633,34.0,CASADO,ACTIVO,2556.0,F,2075.0,UNIVERSITARIO_INCOMPLETO,Blue,49,2
767695083,44.0,CASADO,ACTIVO,1590.0,M,4589.0,UNIVERSITARIO_COMPLETO,Blue,37,2
712315683,45.0,SOLTERO,PASIVO,973.0,F,1981.0,UNIVERSITARIO_INCOMPLETO,Blue,25,2
710038008,47.0,SOLTERO,ACTIVO,1447.0,F,6038.0,UNIVERSITARIO_COMPLETO,Blue,30,1
789129033,32.0,SOLTERO,ACTIVO,1150.0,M,14910.0,DESCONOCIDO,Blue,26,5
718349058,39.0,CASADO,ACTIVO,1193.0,M,29659.0,SECUNDARIO_COMPLETO,Blue,21,3
714513033,36.0,SOLTERO,ACTIVO,1257.0,F,11213.0,DESCONOCIDO,Blue,23,1
789842283,42.0,CASADO,PASIVO,706.0,M,4320.0,UNIVERSITARIO_COMPLETO,Blue,21,2
714717483,29.0,DIVORCIADO,ACTIVO,1303.0,F,26181.0,UNIVERSITARIO_INCOMPLETO,Blue,35,3
714900408,31.0,SOLTERO,ACTIVO,1306.0,F,5773.0,SECUNDARIO_COMPLETO,Blue,39,4
720115683,36.0,CASADO,ACTIVO,1774.0,M,29770.0,UNIVERSITARIO_INCOMPLETO,Blue,42,3
779504058,28.0,CASADO,ACTIVO,1209.0,F,5014.0,POSGRADO_INCOMPLETO,Blue,25,2
719418933,36.0,CASADO,PASIVO,748.0,M,4503.0,UNIVERSITARIO_INCOMPLETO,Blue,20,2
795979833,47.0,CASADO,ACTIVO,1074.0,F,3445.0,SECUNDARIO_COMPLETO,Blue,31,1
781794708,29.0,DESCONOCIDO,PASIVO,715.0,M,17030.0,POSGRADO_INCOMPLETO,Blue,25,3
717392358,50.0,CASADO,ACTIVO,1786.0,M,23412.0,UNIVERSITARIO_COMPLETO,Blue,50,1
718640508,46.0,SOLTERO,ACTIVO,1456.0,F,3044.0,UNIVERSITARIO_COMPLETO,Blue,36,0
803366358,29.0,SOLTERO,ACTIVO,1300.0,M,14596.0,DESCONOCIDO,Blue,25,1
709230708,36.0,SOLTERO,ACTIVO,1470.0,M,3864.0,UNIVERSITARIO_INCOMPLETO,Blue,42,4
714272658,24.0,SOLTERO,PASIVO,929.0,F,2962.0,UNIVERSITARIO_INCOMPLETO,Blue,31,2
801383808,44.0,SOLTERO,ACTIVO,1198.0,M,23090.0,UNIVERSITARIO_COMPLETO,Blue,24,3
710677608,36.0,DESCONOCIDO,ACTIVO,1556.0,M,29205.0,POSGRADO_INCOMPLETO,Blue,43,2
708217758,49.0,CASADO,ACTIVO,1606.0,M,14035.0,UNIVERSITARIO_COMPLETO,Blue,30,2
717469158,30.0,CASADO,ACTIVO,1606.0,M,18578.0,DESCONOCIDO,Blue,54,2
711864783,46.0,SOLTERO,ACTIVO,1199.0,M,2201.0,UNIVERSITARIO_INCOMPLETO,Blue,32,1
719407983,25.0,CASADO,ACTIVO,2400.0,F,2061.0,POSGRADO_INCOMPLETO,Blue,60,0
710665533,23.0,CASADO,ACTIVO,1337.0,F,24602.0,POSGRADO_COMPLETO,Blue,44,5
716804283,29.0,DIVORCIADO,ACTIVO,1270.0,M,15911.0,UNIVERSITARIO_INCOMPLETO,Blue,33,2
767294658,50.0,SOLTERO,PASIVO,654.0,M,16867.0,UNIVERSITARIO_INCOMPLETO,Blue,14,2
709122483,37.0,CASADO,ACTIVO,1909.0,M,2783.0,UNIVERSITARIO_COMPLETO,Blue,54,3
708241233,47.0,SOLTERO,PASIVO,922.0,F,2972.0,POSGRADO_INCOMPLETO,Blue,25,3
717860358,36.0,SOLTERO,ACTIVO,1158.0,F,5124.0,SECUNDARIO_COMPLETO,Blue,42,3
789337233,53.0,CASADO,ACTIVO,1323.0,M,2880.0,UNIVERSITARIO_COMPLETO,Blue,26,1
